Date,Open,High,Low,Close,Adj Close,Volume
2015-11-10,104.440002,104.599998,103.760002,104.599998,102.713997,52500
2015-11-11,104.779999,105.129997,104.160004,104.580002,102.694374,57900
2015-11-12,104.099998,105.150002,103.959999,103.959999,102.085541,135500
2015-11-13,103.690002,103.730003,101.849998,101.980003,100.141228,97300
2015-11-16,101.970001,102.919998,101.290001,102.870003,101.015190,119300
2015-11-17,102.980003,104.150002,102.910004,103.440002,101.574921,86500
2015-11-18,103.669998,104.430000,102.860001,104.370003,102.488152,53800
2015-11-19,104.730003,105.980003,104.730003,105.580002,103.676331,43200
2015-11-20,105.820000,106.029999,105.230003,105.690002,103.784355,1012800
2015-11-23,105.690002,105.949997,105.040001,105.300003,103.401382,37000
2015-11-24,104.750000,105.599998,103.959999,105.349998,103.450455,100600
2015-11-25,105.410004,105.940002,105.230003,105.629997,103.725403,42300
2015-11-27,105.669998,106.000000,105.480003,105.809998,103.902176,9200
2015-11-30,106.129997,106.129997,105.300003,105.529999,103.627220,64600
2015-12-01,105.959999,106.730003,105.680000,106.720001,104.795784,301800
2015-12-02,106.730003,107.019997,106.000000,106.089996,104.177132,59600
2015-12-03,106.199997,106.510002,103.779999,104.070000,102.193558,245300
2015-12-04,104.360001,106.620003,104.360001,106.550003,104.628838,76700
2015-12-07,106.400002,106.470001,104.900002,105.250000,103.352272,41800
2015-12-08,104.529999,106.110001,104.160004,105.730003,103.823631,80900
2015-12-09,105.440002,105.870003,103.400002,103.690002,101.820404,110800
2015-12-10,104.019997,104.360001,103.540001,103.699997,101.830223,46900
2015-12-11,103.099998,103.370003,101.690002,101.910004,100.072510,98700
2015-12-14,101.980003,102.610001,101.110001,102.589996,100.740242,173400
2015-12-15,103.379997,104.430000,103.379997,103.839996,101.967690,279500
2015-12-16,104.379997,105.589996,103.669998,105.419998,103.519226,68200
2015-12-17,105.570000,105.570000,104.050003,104.070000,102.193558,128900
2015-12-18,103.879997,103.959999,102.129997,102.129997,100.288536,113000
2015-12-21,102.930000,103.220001,101.690002,102.440002,100.592957,182800
2015-12-22,102.900002,103.550003,102.529999,103.440002,101.574921,53400
2015-12-23,103.930000,104.510002,103.809998,104.410004,102.527428,59300
2015-12-24,104.190002,104.709999,104.099998,104.360001,102.532333,24800
2015-12-28,104.160004,104.540001,103.510002,104.540001,102.709183,29300
2015-12-29,105.099998,105.900002,105.099998,105.610001,103.760445,175900
2015-12-30,105.419998,106.000000,105.040001,105.120003,103.279030,28400
2015-12-31,104.820000,104.930000,103.809998,103.809998,101.991966,16900
2016-01-04,101.930000,101.930000,100.449997,101.620003,99.840332,152500
2016-01-05,102.000000,102.260002,101.220001,101.550003,99.771561,139500
2016-01-06,100.309998,100.860001,99.650002,100.349998,98.592575,127000
2016-01-07,98.650002,99.949997,97.570000,97.779999,96.067574,191100
2016-01-08,98.320000,98.660004,96.470001,96.599998,94.908234,179700
2016-01-11,97.080002,97.330002,95.610001,96.959999,95.261932,247500
2016-01-12,97.480003,98.650002,96.610001,97.889999,96.175644,194300
2016-01-13,98.470001,98.860001,94.129997,94.809998,93.149582,242800
2016-01-14,95.019997,97.080002,93.739998,96.500000,94.809990,250200
2016-01-15,93.830002,94.949997,92.750000,94.550003,92.894135,383900
2016-01-19,95.379997,95.510002,92.839996,93.720001,92.078674,165800
2016-01-20,92.410004,94.139999,89.959999,93.419998,91.783920,101100
2016-01-21,93.820000,95.040001,92.760002,93.389999,91.754456,464600
2016-01-22,94.629997,95.930000,94.629997,95.779999,94.102600,310000
2016-01-25,95.360001,95.620003,93.599998,93.750000,92.108139,197100
2016-01-26,94.019997,94.889999,93.430000,94.750000,93.090637,138200
2016-01-27,94.410004,94.750000,92.489998,92.750000,91.125679,85700
2016-01-28,92.900002,93.070000,91.349998,92.519997,90.899673,361000
2016-01-29,93.160004,94.940002,93.120003,94.900002,93.238007,338200
2016-02-01,94.269997,95.839996,94.099998,95.309998,93.640823,158900
2016-02-02,94.589996,94.610001,91.830002,92.209999,90.595123,1040000
2016-02-03,92.989998,93.260002,91.099998,92.860001,91.233719,142800
2016-02-04,92.769997,93.599998,92.150002,92.980003,91.351639,104400
2016-02-05,91.720001,91.720001,86.419998,86.900002,85.378120,1220800
2016-02-08,85.430000,85.430000,82.089996,83.830002,82.361893,1335000
2016-02-09,83.019997,85.820000,82.570000,83.720001,82.253807,222900
2016-02-10,84.660004,87.019997,84.660004,85.160004,83.668587,387900
2016-02-11,83.709999,85.360001,83.580002,84.769997,83.285423,300200
2016-02-12,85.300003,85.980003,84.349998,85.910004,84.405449,755100
2016-02-16,86.820000,87.430000,86.300003,87.430000,85.898834,179800
2016-02-17,88.010002,90.540001,88.010002,90.239998,88.659622,310300
2016-02-18,90.459999,90.489998,89.000000,89.150002,87.588722,156400
2016-02-19,88.860001,90.500000,88.650002,90.400002,88.816811,162400
2016-02-22,91.260002,92.260002,91.239998,91.989998,90.378990,59200
2016-02-23,91.580002,91.760002,90.419998,90.540001,88.954369,85200
2016-02-24,89.550003,91.309998,88.720001,91.209999,89.612633,492300
2016-02-25,92.540001,93.580002,91.629997,93.580002,91.941124,218300
2016-02-26,94.269997,94.339996,92.769997,93.540001,91.901825,363600
2016-02-29,93.389999,94.040001,92.900002,92.930000,91.302505,349100
2016-03-01,93.769997,96.360001,93.570000,96.360001,94.672440,170700
2016-03-02,96.190002,96.300003,95.379997,96.260002,94.574196,569000
2016-03-03,96.209999,96.260002,95.000000,96.250000,94.564362,197000
2016-03-04,96.339996,96.760002,95.480003,96.169998,94.485764,236300
2016-03-07,95.720001,96.470001,95.239998,96.120003,94.436646,186000
2016-03-08,95.620003,96.400002,95.099998,95.250000,93.581879,137400
2016-03-09,95.650002,96.260002,95.410004,96.260002,94.574196,1012100
2016-03-10,96.599998,96.980003,94.250000,95.610001,93.935585,120600
2016-03-11,96.330002,97.489998,96.330002,97.320000,95.615623,119400
2016-03-14,96.970001,97.839996,96.919998,97.550003,95.841591,106300
2016-03-15,96.980003,97.339996,96.589996,97.260002,95.556679,63300
2016-03-16,97.239998,98.919998,97.239998,98.680000,96.951813,67400
2016-03-17,98.589996,99.400002,97.970001,99.029999,97.295662,171500
2016-03-18,100.129997,100.209999,99.230003,99.699997,97.953949,270800
2016-03-21,99.690002,99.949997,99.169998,99.699997,97.953949,188500
2016-03-22,99.400002,100.379997,99.370003,99.860001,98.111137,85400
2016-03-23,98.730003,98.830002,97.760002,97.930000,96.954773,221800
2016-03-24,97.449997,98.349998,97.339996,98.339996,97.360687,98200
2016-03-28,98.500000,98.500000,97.669998,98.129997,97.152794,223800
2016-03-29,97.800003,99.809998,97.680000,99.680000,98.687355,413800
2016-03-30,100.220001,100.870003,99.989998,100.379997,99.380386,137900
2016-03-31,100.300003,101.080002,100.089996,100.669998,99.667488,743500
2016-04-01,100.059998,101.540001,99.669998,101.489998,100.479324,99600
2016-04-04,101.489998,101.910004,101.120003,101.339996,100.330818,173800
2016-04-05,100.779999,100.900002,100.059998,100.199997,99.202179,470500
2016-04-06,100.199997,101.370003,99.940002,101.300003,100.291214,133400
2016-04-07,100.699997,100.739998,99.330002,99.750000,98.756660,144800
2016-04-08,100.440002,100.750000,99.750000,100.070000,99.073463,145900
2016-04-11,100.489998,100.970001,99.180000,99.209999,98.222038,204600
2016-04-12,99.370003,99.370003,98.129997,98.989998,98.004234,224900
2016-04-13,99.639999,101.309998,99.580002,101.209999,100.202126,287600
2016-04-14,101.220001,101.410004,100.730003,101.050003,100.043701,206800
2016-04-15,101.000000,101.419998,100.860001,101.379997,100.370415,97300
2016-04-18,101.070000,102.589996,100.910004,102.459999,101.439659,69600
2016-04-19,102.820000,102.820000,101.290001,102.019997,101.004044,179800
2016-04-20,102.250000,102.889999,101.910004,102.360001,101.340660,203900
2016-04-21,103.110001,103.910004,103.089996,103.290001,102.261398,298400
2016-04-22,102.430000,102.760002,101.430000,102.120003,101.103073,216000
2016-04-25,101.949997,102.370003,101.820000,102.199997,101.182251,140800
2016-04-26,102.440002,102.529999,101.709999,102.230003,101.211975,269000
2016-04-27,102.110001,102.639999,101.389999,102.230003,101.211975,162600
2016-04-28,101.480003,102.419998,100.309998,100.629997,99.627899,264100
2016-04-29,100.209999,100.660004,99.129997,100.389999,99.390282,212200
2016-05-02,100.620003,101.620003,100.330002,101.489998,100.479324,249600
2016-05-03,100.699997,100.720001,99.360001,99.680000,98.687355,327500
2016-05-04,99.330002,99.410004,98.459999,98.809998,97.826004,595200
2016-05-05,99.059998,99.489998,98.550003,98.699997,97.717102,935900
2016-05-06,98.250000,99.250000,97.830002,99.230003,98.241829,590300
2016-05-09,99.209999,100.050003,99.160004,99.540001,98.548759,269000
2016-05-10,99.790001,101.059998,99.639999,101.040001,100.033806,115300
2016-05-11,101.180000,102.300003,101.120003,101.239998,100.231827,253300
2016-05-12,101.809998,102.150002,100.570000,101.480003,100.469421,195400
2016-05-13,101.190002,102.320000,101.169998,101.459999,100.449615,140100
2016-05-16,101.459999,103.230003,101.370003,102.809998,101.786179,233500
2016-05-17,102.529999,102.800003,101.190002,101.400002,100.390228,166400
2016-05-18,101.190002,102.620003,101.000000,101.980003,100.964439,290600
2016-05-19,101.980003,102.529999,100.919998,101.650002,100.637741,373600
2016-05-20,102.000000,102.980003,101.889999,102.730003,101.706993,689500
2016-05-23,102.849998,103.389999,102.669998,102.860001,101.835693,167700
2016-05-24,103.519997,105.500000,103.379997,105.309998,104.261284,166100
2016-05-25,105.559998,105.669998,105.040001,105.320000,104.271187,262300
2016-05-26,105.209999,105.779999,105.209999,105.430000,104.380096,111600
2016-05-27,105.220001,106.040001,105.059998,106.040001,104.984009,232300
2016-05-31,106.160004,106.440002,105.739998,106.190002,105.132515,261800
2016-06-01,105.720001,106.760002,105.459999,106.650002,105.587959,161400
2016-06-02,106.150002,106.849998,105.510002,106.809998,105.746346,1024900
2016-06-03,106.419998,106.489998,105.349998,106.260002,105.201828,127100
2016-06-06,106.500000,107.190002,106.080002,106.949997,105.884956,102700
2016-06-07,107.220001,107.510002,107.129997,107.220001,106.152267,87400
2016-06-08,107.309998,107.559998,106.970001,107.389999,106.320572,219100
2016-06-09,107.019997,107.300003,106.690002,106.949997,105.884956,171800
2016-06-10,105.910004,106.250000,105.169998,105.470001,104.419693,339200
2016-06-13,104.820000,105.910004,104.550003,104.889999,103.845467,250800
2016-06-14,104.540001,105.199997,104.400002,105.019997,103.974159,441800
2016-06-15,105.239998,105.809998,105.190002,105.330002,104.281105,205800
2016-06-16,104.779999,105.750000,104.050003,105.599998,104.548378,214600
2016-06-17,105.650002,105.650002,104.500000,104.940002,103.894958,195500
2016-06-20,105.830002,107.139999,105.830002,106.339996,105.281021,93400
2016-06-21,106.449997,107.290001,106.449997,107.050003,106.045799,107000
2016-06-22,106.639999,106.839996,105.650002,105.680000,104.688637,92600
2016-06-23,106.269997,107.870003,106.209999,107.870003,106.858101,87300
2016-06-24,103.629997,104.989998,102.379997,102.550003,101.588005,347300
2016-06-27,101.660004,101.660004,98.930000,99.370003,98.437836,336400
2016-06-28,100.430000,101.459999,100.199997,101.199997,100.250671,246600
2016-06-29,101.980003,103.839996,101.930000,103.639999,102.667778,152800
2016-06-30,103.820000,105.169998,103.750000,105.169998,104.183434,179300
2016-07-01,105.070000,105.959999,104.989998,105.199997,104.213150,249500
2016-07-05,104.629997,104.790001,103.900002,104.519997,103.539520,176500
2016-07-06,103.959999,105.129997,103.629997,105.089996,104.104179,206500
2016-07-07,105.190002,105.739998,105.029999,105.370003,104.381554,347300
2016-07-08,106.129997,107.639999,106.050003,107.489998,106.481651,621500
2016-07-11,107.930000,108.500000,107.650002,108.220001,107.204803,119500
2016-07-12,108.790001,109.769997,108.290001,109.470001,108.443092,570100
2016-07-13,109.760002,109.970001,108.949997,108.949997,107.927971,105500
2016-07-14,109.540001,109.680000,109.150002,109.290001,108.264778,93200
2016-07-15,109.540001,109.570000,108.930000,109.169998,108.145889,580600
2016-07-18,109.220001,109.690002,109.169998,109.199997,108.175606,70100
2016-07-19,109.220001,109.330002,108.620003,108.690002,107.670403,127600
2016-07-20,109.690002,110.459999,109.529999,110.050003,109.017662,92400
2016-07-21,110.089996,110.360001,108.639999,108.839996,107.819000,81400
2016-07-22,109.000000,110.290001,108.720001,110.190002,109.156326,59900
2016-07-25,110.160004,110.389999,109.900002,110.360001,109.324745,211900
2016-07-26,110.290001,110.739998,109.709999,110.349998,109.314827,138100
2016-07-27,110.269997,110.580002,109.639999,109.910004,108.878967,123800
2016-07-28,110.269997,110.650002,109.889999,110.519997,109.483223,160900
2016-07-29,110.389999,110.510002,109.300003,110.269997,109.235588,399800
2016-08-01,110.230003,110.589996,109.849998,110.209999,109.176140,71300
2016-08-02,110.029999,110.029999,108.190002,108.739998,107.719933,124100
2016-08-03,108.650002,109.510002,108.529999,109.510002,108.482719,92400
2016-08-04,109.550003,110.070000,109.459999,109.839996,108.809608,97700
2016-08-05,110.360001,111.089996,110.360001,111.089996,110.047905,82000
2016-08-08,111.129997,111.269997,110.779999,110.839996,109.800240,125500
2016-08-09,110.849998,111.470001,110.540001,111.080002,110.037971,306700
2016-08-10,111.139999,111.139999,110.650002,111.040001,109.998360,43800
2016-08-11,111.320000,111.980003,111.239998,111.860001,110.810669,115400
2016-08-12,111.599998,111.690002,111.129997,111.629997,110.582825,48100
2016-08-15,111.680000,112.529999,111.519997,112.099998,111.048409,40700
2016-08-16,111.800003,111.849998,111.029999,111.070000,110.028061,114400
2016-08-17,111.029999,111.029999,110.089996,110.599998,109.562477,171800
2016-08-18,110.589996,111.449997,110.580002,111.360001,110.315369,140200
2016-08-19,111.239998,111.930000,110.989998,111.820000,110.771049,114400
2016-08-22,111.529999,111.779999,111.139999,111.470001,110.424324,440500
2016-08-23,111.910004,112.720001,111.910004,112.589996,111.533829,566800
2016-08-24,112.260002,112.410004,111.730003,112.019997,110.969147,119600
2016-08-25,112.070000,112.790001,112.050003,112.709999,111.652695,87700
2016-08-26,112.790001,113.419998,112.120003,112.809998,111.751762,134900
2016-08-29,113.010002,113.470001,112.860001,113.110001,112.048950,69100
2016-08-30,113.050003,113.370003,112.510002,112.930000,111.870628,149400
2016-08-31,112.769997,112.790001,112.040001,112.570000,111.513992,47800
2016-09-01,111.889999,112.779999,111.589996,112.769997,111.712128,624500
2016-09-02,113.120003,113.910004,113.010002,113.610001,112.544250,269300
2016-09-06,113.730003,113.910004,113.360001,113.910004,112.841446,1302700
2016-09-07,113.940002,114.160004,113.480003,113.820000,112.752274,526100
2016-09-08,113.709999,113.709999,112.870003,113.190002,112.128197,76100
2016-09-09,112.529999,112.730003,110.699997,110.709999,109.671471,408000
2016-09-12,110.150002,112.110001,110.000000,111.980003,110.929550,202600
2016-09-13,111.120003,111.300003,109.730003,110.320000,109.285103,363300
2016-09-14,110.430000,111.110001,110.129997,110.519997,109.483223,287400
2016-09-15,110.480003,112.209999,110.480003,112.099998,111.048409,73700
2016-09-16,111.570000,111.709999,110.860001,111.059998,110.018173,166100
2016-09-19,111.540001,112.089996,110.900002,111.139999,110.097420,127800
2016-09-20,111.709999,111.970001,111.029999,111.139999,110.097420,88700
2016-09-21,112.070000,113.449997,111.970001,113.339996,112.276779,237200
2016-09-22,114.180000,114.300003,113.599998,113.940002,112.871147,214400
2016-09-23,113.959999,113.959999,112.900002,112.980003,111.920166,121600
2016-09-26,112.540001,112.750000,112.000000,112.169998,111.157112,155400
2016-09-27,112.129997,113.489998,111.930000,113.389999,112.366096,651000
2016-09-28,113.529999,114.040001,113.160004,114.019997,112.990417,695900
2016-09-29,113.839996,113.910004,112.690002,112.849998,111.830971,186100
2016-09-30,113.199997,113.849998,112.900002,113.540001,112.514748,320500
2016-10-03,113.320000,113.559998,112.720001,113.099998,112.078720,201700
2016-10-04,113.269997,113.459999,112.589996,113.300003,112.276909,104800
2016-10-05,112.900002,113.599998,112.690002,113.250000,112.227364,259200
2016-10-06,113.550003,113.570000,112.629997,113.220001,112.197647,112900
2016-10-07,113.239998,113.250000,112.169998,112.650002,111.632782,541000
2016-10-10,113.320000,114.389999,113.320000,113.709999,112.683220,300500
2016-10-11,113.389999,113.639999,110.949997,111.500000,110.493156,235200
2016-10-12,111.000000,111.519997,110.360001,111.269997,110.265236,116000
2016-10-13,110.510002,110.970001,109.480003,110.650002,109.650841,76500
2016-10-14,111.050003,112.010002,110.750000,111.430000,110.423805,184300
2016-10-17,111.379997,111.580002,110.779999,110.860001,109.858948,57000
2016-10-18,111.959999,112.290001,111.669998,111.739998,110.730995,179600
2016-10-19,111.870003,112.180000,111.669998,111.769997,110.760727,229300
2016-10-20,111.650002,111.849998,110.919998,111.680000,110.671524,452100
2016-10-21,111.839996,112.550003,111.459999,112.459999,111.444489,247200
2016-10-24,112.889999,114.040001,112.879997,113.930000,112.901222,227600
2016-10-25,114.000000,114.139999,112.889999,113.099998,112.078720,212300
2016-10-26,112.720001,113.480003,112.349998,112.400002,111.385040,163600
2016-10-27,113.230003,113.750000,111.820000,111.849998,110.840012,331600
2016-10-28,111.760002,112.820000,111.760002,112.120003,111.107574,86900
2016-10-31,112.419998,112.779999,112.160004,112.430000,111.414764,28700
2016-11-01,112.669998,112.779999,111.099998,111.820000,110.810280,78900
2016-11-02,111.470001,111.779999,110.139999,110.500000,109.502197,75300
2016-11-03,110.760002,111.059998,110.489998,110.550003,109.551750,116200
2016-11-04,110.489998,110.980003,109.750000,109.910004,108.917526,128800
2016-11-07,111.589996,112.959999,111.589996,112.650002,111.632782,124000
2016-11-08,112.389999,113.570000,112.169998,112.730003,111.712059,102100
2016-11-09,110.779999,112.879997,110.199997,112.599998,111.583237,149800
2016-11-10,113.239998,113.879997,109.570000,110.779999,109.779655,157000
2016-11-11,110.559998,111.839996,110.239998,111.620003,110.612076,508400
2016-11-14,112.080002,112.339996,110.019997,110.169998,109.175186,531000
2016-11-15,110.680000,111.879997,110.610001,111.480003,110.473343,67800
2016-11-16,111.230003,112.500000,111.230003,112.419998,111.404861,152200
2016-11-17,112.550003,114.160004,112.250000,114.160004,113.129135,452100
2016-11-18,114.940002,115.160004,113.559998,113.709999,112.683220,294200
2016-11-21,113.629997,114.209999,113.330002,113.889999,112.861572,353000
2016-11-22,113.879997,113.879997,113.220001,113.769997,112.742668,166500
2016-11-23,113.400002,113.669998,112.940002,113.300003,112.276909,359700
2016-11-25,113.279999,113.639999,113.199997,113.570000,112.544472,56600
2016-11-28,113.459999,113.660004,112.860001,113.019997,111.999428,62300
2016-11-29,113.040001,114.089996,112.870003,113.489998,112.465195,43100
2016-11-30,113.919998,113.919998,111.809998,111.809998,110.800369,114300
2016-12-01,111.959999,111.959999,107.739998,108.080002,107.104050,183400
2016-12-02,107.150002,108.059998,106.529999,107.940002,106.965309,987400
2016-12-05,108.500000,110.410004,108.410004,110.129997,109.135529,474900
2016-12-06,110.220001,110.309998,109.339996,110.250000,109.254463,52300
2016-12-07,110.250000,112.199997,109.889999,111.970001,110.958939,126900
2016-12-08,111.980003,112.790001,111.650002,112.320000,111.305763,142900
2016-12-09,112.500000,112.830002,111.809998,112.260002,111.246307,1169200
2016-12-12,111.949997,112.199997,111.349998,111.919998,110.909370,113300
2016-12-13,112.139999,113.790001,112.139999,113.080002,112.058907,63100
2016-12-14,113.139999,113.209999,111.980003,112.239998,111.226479,96900
2016-12-15,112.440002,113.089996,112.139999,112.279999,111.266113,81300
2016-12-16,112.529999,112.550003,110.699997,110.930000,109.928314,154200
2016-12-19,110.980003,111.849998,110.790001,111.529999,110.522896,33800
2016-12-20,111.839996,111.949997,111.309998,111.760002,110.750816,34600
2016-12-21,111.599998,111.779999,110.919998,111.389999,110.410828,123500
2016-12-22,110.949997,110.949997,109.690002,109.949997,108.983490,36300
2016-12-23,109.839996,110.419998,109.839996,110.419998,109.449348,10700
2016-12-27,110.519997,111.239998,110.449997,110.739998,109.766548,29300
2016-12-28,110.900002,110.910004,109.519997,109.610001,108.646469,40500
2016-12-29,109.639999,109.949997,109.360001,109.690002,108.725769,18700
2016-12-30,109.930000,110.040001,108.540001,108.849998,107.893166,26400
2017-01-03,109.320000,110.370003,109.290001,110.000000,109.033051,46500
2017-01-04,110.190002,111.849998,110.190002,111.589996,110.609062,128100
2017-01-05,111.459999,112.260002,111.410004,111.820000,110.837059,18000
2017-01-06,111.879997,113.080002,111.559998,112.930000,111.937294,60600
2017-01-09,112.860001,113.129997,112.519997,112.930000,111.937294,98000
2017-01-10,112.949997,113.440002,112.419998,113.040001,112.046333,37400
2017-01-11,112.970001,114.470001,112.970001,114.470001,113.463768,50400
2017-01-12,113.959999,114.300003,112.650002,114.190002,113.186218,65800
2017-01-13,114.139999,114.790001,114.139999,114.739998,113.731377,27000
2017-01-17,114.529999,114.529999,113.360001,113.570000,112.571663,47600
2017-01-18,113.660004,114.150002,113.610001,114.089996,113.087105,109500
2017-01-19,114.089996,114.589996,113.730003,114.029999,113.027634,255800
2017-01-20,114.430000,114.889999,114.309998,114.790001,113.780952,80700
2017-01-23,114.660004,115.269997,114.150002,114.769997,113.761124,191800
2017-01-24,115.040001,116.620003,114.919998,116.400002,115.376785,148800
2017-01-25,117.000000,117.599998,116.849998,117.300003,116.268883,183800
2017-01-26,117.639999,117.800003,116.419998,116.720001,115.693970,74500
2017-01-27,117.089996,117.290001,116.949997,117.269997,116.239143,156000
2017-01-30,116.949997,116.970001,115.730003,116.970001,115.941788,61600
2017-01-31,116.739998,117.190002,116.180000,117.169998,116.140030,112300
2017-02-01,117.379997,117.379997,115.949997,116.459999,115.436256,88100
2017-02-02,116.199997,117.449997,115.739998,117.370003,116.338264,97300
2017-02-03,118.000000,118.820000,118.000000,118.639999,117.597107,47600
2017-02-06,118.419998,118.419998,117.879997,118.279999,117.240273,74400
2017-02-07,118.559998,118.940002,118.209999,118.620003,117.577278,39000
2017-02-08,118.139999,118.750000,117.769997,118.269997,117.230339,51200
2017-02-09,118.269997,120.089996,118.269997,119.760002,118.707260,46800
2017-02-10,120.790001,121.650002,120.529999,121.480003,120.412132,85600
2017-02-13,121.629997,122.129997,121.139999,121.739998,120.669846,649100
2017-02-14,121.480003,121.900002,121.099998,121.809998,120.739227,50700
2017-02-15,121.559998,122.800003,121.370003,122.620003,121.542114,90200
2017-02-16,122.919998,123.349998,122.330002,122.739998,121.661057,47400
2017-02-17,122.510002,123.400002,122.279999,123.379997,122.295441,73900
2017-02-21,123.709999,124.089996,123.260002,123.949997,122.860413,124700
2017-02-22,123.779999,123.870003,123.349998,123.720001,122.632446,69800
2017-02-23,124.000000,124.000000,123.150002,123.760002,122.672104,145400
2017-02-24,123.339996,124.440002,123.050003,124.440002,123.346123,23800
2017-02-27,124.190002,124.190002,123.610001,123.980003,122.890160,99900
2017-02-28,123.610001,123.610001,122.639999,122.790001,121.710625,79500
2017-03-01,123.690002,125.040001,123.370003,124.849998,123.752510,673300
2017-03-02,124.720001,124.720001,123.769997,123.910004,122.820778,152100
2017-03-03,123.599998,124.010002,123.370003,123.919998,122.830696,44100
2017-03-06,123.440002,123.970001,123.239998,123.769997,122.682007,57400
2017-03-07,123.720001,124.300003,123.639999,123.830002,122.741478,21800
2017-03-08,123.930000,124.739998,123.839996,124.320000,123.227173,34600
2017-03-09,124.449997,124.489998,123.470001,124.190002,123.098297,32200
2017-03-10,124.639999,125.000000,124.279999,124.949997,123.851631,28100
2017-03-13,124.870003,125.949997,124.870003,125.839996,124.733810,217600
2017-03-14,125.440002,125.440002,124.500000,125.169998,124.069695,289500
2017-03-15,125.440002,126.199997,124.900002,125.959999,124.852745,343800
2017-03-16,127.010002,127.360001,126.370003,126.620003,125.506950,172800
2017-03-17,127.330002,127.489998,126.830002,126.849998,125.734940,74700
2017-03-20,126.820000,127.279999,126.150002,126.550003,125.437576,133700
2017-03-21,126.839996,127.010002,124.050003,124.190002,123.098297,149600
2017-03-22,124.190002,125.019997,124.129997,125.010002,123.911110,72800
2017-03-23,125.010002,125.470001,124.669998,124.949997,123.851631,49800
2017-03-24,125.239998,125.900002,124.690002,125.139999,124.095581,45700
2017-03-27,124.120003,125.440002,123.690002,125.129997,124.085655,154300
2017-03-28,125.300003,126.070000,125.199997,125.839996,124.789742,125300
2017-03-29,125.660004,126.559998,125.550003,126.449997,125.394646,254900
2017-03-30,126.419998,126.839996,126.230003,126.379997,125.325233,194900
2017-03-31,126.250000,126.839996,125.919998,126.470001,125.414482,70800
2017-04-03,126.570000,126.980003,125.169998,125.870003,124.819489,111900
2017-04-04,125.790001,126.250000,125.370003,125.660004,124.611237,67700
2017-04-05,126.010002,127.080002,125.300003,125.620003,124.571579,126100
